id,rating,tags
28803,2000,binary search|dp
28800,1700,greedy|implementation
28732,2400,constructive algorithms|dfs and similar
28729,2000,binary search|brute force|data structures|math|two pointers
28726,1900,math|number theory
28723,1400,constructive algorithms|dp|math
28720,1000,constructive algorithms|greedy|implementation
28652,2300,brute force|dsu|graphs|implementation
28649,1800,dp|greedy
28646,2000,constructive algorithms|greedy|implementation
28643,1500,brute force|strings
28640,1400,brute force|implementation
28563,1400,constructive algorithms|implementation
28560,1000,brute force|greedy|implementation
28492,3000,dp|hashing|implementation|string suffix structures|strings
28489,2700,bitmasks|constructive algorithms|dp|greedy
28486,2100,combinatorics|constructive algorithms|greedy|implementation
28483,1900,implementation|math
28480,1500,data structures|dsu
28403,1100,greedy|implementation
28400,1100,constructive algorithms|implementation
28332,2200,constructive algorithms|dfs and similar|dp
28329,2900,dp
28326,2100,brute force|dp|number theory
28323,2400,bitmasks|dp|games
28320,1500,brute force|greedy|math
28252,2200,dp|graph matchings|greedy
28249,2000,constructive algorithms|dp
28246,1600,implementation|math|number theory
28243,1900,combinatorics|constructive algorithms|greedy|implementation|math|sortings
28240,1200,implementation|math
28163,1300,implementation|sortings
28160,1000,brute force|implementation|math
28092,2200,greedy
28089,2700,data structures
28086,2500,dp|matrices
28083,1900,combinatorics|dp|probabilities
28080,1800,dp|greedy|implementation|math
28012,2200,brute force|constructive algorithms|dfs and similar|graphs
28009,2400,binary search|data structures|geometry|hashing|sortings
28006,1600,greedy|implementation|sortings
28003,1500,graphs
28000,1200,brute force|greedy|implementation
27923,1700,data structures|dp|greedy|implementation
27920,1100,greedy|implementation
27852,2800,dfs and similar|dp|trees
27849,2500,dp|matrices
27846,2500,brute force|data structures
27843,2100,dfs and similar|number theory|trees
27840,1600,binary search|math|sortings
27763,1100,brute force|implementation|math
27760,1300,constructive algorithms|implementation|sortings
27692,3000,math|number theory
27689,2600,dp|graphs|shortest paths
27686,2200,greedy|math
27683,2000,dp|strings
27680,1600,games|math|number theory
27618,2200,*special|strings
27615,2700,*special
27612,2700,*special
27609,2200,*special|dfs and similar|graphs
27606,2000,*special
27603,2100,*special
27600,1500,*special|probabilities
27523,1200,brute force|graphs|math
27520,800,implementation
27452,2900,brute force|dfs and similar|divide and conquer|flows|graphs|greedy|trees
27449,2100,data structures|dfs and similar|graphs|trees
27446,1900,binary search|greedy|two pointers
27443,1600,data structures|greedy|implementation
27440,1600,math|number theory
27372,2400,data structures|divide and conquer|trees
27369,2100,bitmasks|dfs and similar|dp
27366,1900,geometry
27363,1500,brute force|greedy|implementation
27360,1200,greedy|implementation
27292,3000,constructive algorithms|greedy
27289,2500,data structures
27212,2000,combinatorics|math
27209,1500,binary search|data structures|dp
27206,1600,combinatorics|implementation|math
27203,2100,brute force|geometry
27200,1200,math
27132,2700,constructive algorithms|dfs and similar|greedy
27129,1700,data structures|trees
27126,1700,constructive algorithms|dfs and similar|dp|graphs|greedy|shortest paths
27123,1000,implementation
27120,800,greedy|implementation|sortings|strings
27052,2600,data structures
27049,2900,chinese remainder theorem|math|number theory
26972,2200,brute force|number theory|trees
26969,2000,dfs and similar|divide and conquer|dp|trees
26966,1600,binary search|greedy|math|matrices|number theory
26963,1400,greedy|math|number theory
26960,900,greedy
26892,2700,bitmasks|combinatorics|dp|implementation
26889,2100,combinatorics|math|number theory
26886,1800,brute force|greedy|implementation|number theory
26883,1900,math
26880,1000,implementation|math
26815,3000,dp|greedy
26812,2800,dp|math|probabilities
26809,2400,brute force|dp
26806,2100,games
26803,1900,constructive algorithms|dp
26800,1400,binary search|constructive algorithms|greedy
26723,1400,sortings
26720,1000,implementation
26652,2500,binary search|bitmasks|brute force|geometry|sortings
26649,2100,binary search|bitmasks|brute force|implementation|sortings
26646,2700,brute force|constructive algorithms
26643,1800,greedy
26640,1600,greedy
26572,2400,dp|greedy|implementation
26569,2400,graphs|math
26566,2200,data structures|greedy|sortings
26563,1500,data structures|dp|implementation
26560,1300,implementation
26494,3100,constructive algorithms|dp
26493,2900,constructive algorithms|graphs|implementation
26492,3000,data structures|implementation|trees
26491,2600,graphs
26490,2400,dfs and similar|implementation
26489,2500,dp
26488,2400,dp
26487,1100,dp
26485,1900,data structures
26484,1700,implementation
26482,1500,data structures|sortings
26481,1400,brute force|implementation
26403,1300,constructive algorithms|graphs
26400,800,brute force|implementation
26332,3100,math
26329,2500,constructive algorithms
26326,2400,constructive algorithms
26323,1500,dfs and similar|shortest paths
26320,1500,constructive algorithms|greedy
26243,1500,greedy
26240,1800,implementation
26172,2300,bitmasks|combinatorics|constructive algorithms|dp|meet-in-the-middle
26169,1900,constructive algorithms|dfs and similar|graphs
26166,1700,combinatorics|math
26163,1200,math
26160,1200,brute force|dp|implementation
26012,2800,combinatorics|dfs and similar|dsu|graphs|greedy
26009,2900,dsu
26006,2600,dfs and similar|graphs|shortest paths
26003,1800,binary search|math
26000,1500,implementation
25846,2400,data structures
25843,2200,constructive algorithms|graphs
25840,1600,combinatorics|constructive algorithms
25763,1600,combinatorics|math
25760,1000,greedy
25692,2600,data structures|divide and conquer|dp
25689,2900,dp|greedy|math
25686,2100,constructive algorithms|dfs and similar|divide and conquer|greedy|trees
25683,1900,dp|flows|greedy
25680,1700,binary search|implementation|math
25603,1500,dfs and similar|graphs
25600,900,brute force|greedy
25532,3000,data structures
25529,2800,greedy|hashing|string suffix structures|strings
25526,2100,dp|geometry
25523,1900,data structures|implementation
25520,1600,combinatorics|math
25443,1300,implementation|strings|two pointers
25440,900,math
25372,3100,constructive algorithms|shortest paths
25369,2300,dp|games
25366,2500,constructive algorithms|dfs and similar|graphs|trees
25363,2000,brute force|implementation
25360,1600,brute force
25301,2400,string suffix structures
25300,2200,string suffix structures
25299,1700,hashing|strings
25298,2200,constructive algorithms|dfs and similar|implementation
25297,2300,
25296,2200,dfs and similar|implementation
25295,2300,data structures|math
25294,2300,data structures|math
25293,1500,brute force|data structures
25292,2400,dp|math
25291,2300,dp
25290,2300,brute force|dp
25288,2300,flows|graph matchings
25287,2200,flows
25285,1600,dfs and similar|dp
25284,1500,brute force|dfs and similar
25282,1400,math
25281,1100,greedy
25203,1200,implementation
25200,1400,brute force
25132,2900,dp
25129,2500,binary search|data structures|geometry|sortings|two pointers
25126,2000,data structures|dp
25123,2000,binary search|dfs and similar|strings
25120,1600,implementation
25052,2300,constructive algorithms|data structures|dsu|greedy
25049,2100,dp
25046,1400,constructive algorithms|greedy|implementation|sortings
25043,1100,dp|implementation
25040,900,implementation|number theory
24963,1300,math|probabilities
24960,1100,implementation|strings
24892,2300,flows
24889,2600,data structures|math
24886,2500,brute force|data structures|graphs|shortest paths
24883,2400,data structures|dp
24880,1300,constructive algorithms|implementation
24732,2900,binary search|greedy
24729,2700,brute force|geometry
24726,1900,binary search|bitmasks|greedy
24723,2100,dp|two pointers
24720,2000,binary search|math|two pointers
24489,2300,constructive algorithms|geometry
24486,2100,combinatorics|number theory
24483,2100,data structures|greedy|sortings
24480,800,implementation
24412,2300,games
24409,2200,combinatorics|math
24406,1600,greedy|implementation
24403,1700,brute force|implementation|math
24400,1600,brute force|constructive algorithms|implementation
24323,1300,brute force|implementation
24320,1200,brute force|math
24252,3000,dp|math|probabilities
24249,2600,math|number theory
24246,2400,brute force|graphs|math|number theory
24243,1700,implementation|math
24240,1300,constructive algorithms|implementation|math
24163,1200,binary search|implementation|two pointers
24160,800,implementation
24092,2800,dp
24089,2200,data structures
24086,2500,constructive algorithms
24083,2100,binary search|graphs|shortest paths
24080,1800,constructive algorithms
24012,2300,binary search|math|number theory
24009,2300,dp|fft
24006,1800,brute force|combinatorics
24003,1500,brute force|dfs and similar|graphs
24000,1100,brute force|constructive algorithms|implementation
23923,900,brute force|implementation
23920,1000,brute force|number theory|sortings
23843,1200,brute force|greedy|implementation
23840,1300,greedy|implementation
23772,3000,data structures
23769,2500,constructive algorithms
23766,2400,constructive algorithms
23763,1600,constructive algorithms|greedy
23760,1700,constructive algorithms
23683,2000,combinatorics|dp
23680,1100,greedy|math
23612,2500,data structures
23609,2400,combinatorics|dp
23606,2100,combinatorics|dp|graphs|shortest paths
23603,1700,dp|graphs|shortest paths
23600,1400,data structures|implementation
23532,2300,dp|trees
23529,2500,brute force|implementation|number theory
23526,1900,combinatorics|number theory
23523,1700,dp|greedy
23520,800,implementation|math
23452,2700,data structures|divide and conquer|trees
23449,2700,geometry|math|probabilities|two pointers
23446,2400,brute force|math|number theory
23443,2700,brute force|combinatorics
23440,1500,games|greedy
23372,1900,data structures
23369,1900,data structures|dfs and similar|dp|dsu
23366,2000,brute force
23363,1200,graphs|implementation
23360,1100,implementation
23292,2000,*special|dfs and similar|hashing|strings
23289,1600,*special|greedy
23286,1600,*special|bitmasks|brute force|implementation
23283,1300,*special|implementation|strings
23280,800,*special|implementation|sortings
23215,2800,*special|dfs and similar|graphs|greedy
23212,2500,*special|constructive algorithms
23209,1400,*special|implementation
23206,1700,*special|graph matchings|implementation|trees
23203,1500,*special|implementation
23200,1400,*special|implementation
23123,1400,brute force|dp|implementation|sortings|ternary search
23120,1100,brute force|implementation
23052,2800,dp|implementation|math
23049,2400,combinatorics|dfs and similar|trees
23046,1700,implementation|math
23043,1500,combinatorics
23040,1300,greedy
22963,1700,binary search|math
22960,1100,brute force|implementation
22892,2800,constructive algorithms|fft|math
22889,2600,data structures|sortings
22886,2100,greedy|implementation
22883,2200,implementation
22880,1400,constructive algorithms|math
22812,2600,combinatorics|dp|math
22809,1900,bitmasks|combinatorics|dp|implementation|meet-in-the-middle
22806,1200,greedy|implementation|sortings
22803,1200,implementation
22800,1100,greedy|implementation
22723,1000,brute force|implementation
22720,1400,implementation|math|number theory
22652,2800,combinatorics|data structures|math
22649,2400,dp|math|number theory
22646,2100,dp
22643,1700,dfs and similar|dp|graphs
22640,1600,constructive algorithms|data structures|implementation
22572,2200,bitmasks|data structures|trees
22569,2100,dp|games
22566,1500,constructive algorithms|implementation|math
22563,1500,greedy|math
22560,800,implementation
22483,1700,brute force|implementation|two pointers
22480,800,implementation|strings
22412,3000,brute force|data structures|dp|implementation|math
22409,2800,data structures|flows|graphs|implementation
22406,2200,implementation|math|probabilities|trees
22403,1800,data structures|implementation|two pointers
22400,2000,geometry
22332,1900,dp|games|greedy|number theory
22329,2200,bitmasks|dp
22326,1700,dp|implementation|two pointers
22323,1400,binary search|brute force|implementation|two pointers
22320,1400,brute force|geometry|implementation
22243,1500,brute force|strings
22240,800,implementation
22172,2400,flows|trees
22169,2800,dp|probabilities
22166,2400,games|implementation
22163,2300,constructive algorithms|geometry
22160,1400,dfs and similar|dsu
22092,2100,data structures|graphs|trees
22089,1700,bitmasks|dp|greedy|implementation|math
22086,1500,data structures|greedy|implementation|sortings
22083,1300,games|greedy
22080,900,implementation
22003,1700,constructive algorithms|implementation
22000,900,implementation
21932,3000,data structures|implementation
21929,2200,dfs and similar|graphs|greedy|sortings
21926,2600,brute force|geometry
21923,1800,dfs and similar|dp|greedy|trees
21920,1500,binary search|greedy|sortings
21852,2600,dp|games
21849,2400,dp
21772,2200,combinatorics|constructive algorithms|graphs
21769,1600,combinatorics|math|sortings
21766,1500,data structures|implementation
21763,1400,implementation|math
21760,1000,implementation|math
21692,2200,constructive algorithms|math|number theory
21689,1800,data structures|strings
21686,1500,constructive algorithms|implementation
21683,1300,binary search|brute force|math|number theory
21680,800,brute force
21603,1400,data structures|greedy|implementation
21600,1100,geometry|implementation|math
21532,3100,geometry|math|strings
21529,2600,data structures|dp|graphs|sortings
21526,2100,constructive algorithms|flows|graphs|greedy
21523,1700,dp
21520,1600,greedy|math
21452,2100,math|probabilities|sortings
21449,2300,dp
21446,1500,constructive algorithms|implementation
21443,1000,implementation|math
21440,800,brute force
21366,2700,math|matrices
21363,2000,dfs and similar|graphs
21360,900,math|number theory
21292,2500,data structures|math
21289,2400,graphs|math|shortest paths
21286,2100,constructive algorithms|greedy|math
21283,800,constructive algorithms|graph matchings|implementation|shortest paths
21280,800,implementation
21203,1000,greedy|implementation
21200,800,implementation
21132,3000,data structures|dp
21129,2500,dp|two pointers
21126,2000,dp
21123,1500,dp|number theory
21120,1200,constructive algorithms|data structures|implementation|two pointers
21052,2500,brute force|data structures|dp
21049,1800,dfs and similar|graphs
21046,2000,brute force|dfs and similar|implementation
21043,900,greedy|implementation|sortings
21040,800,implementation
20963,1200,greedy
20960,800,implementation
20892,2800,brute force|dp|two pointers
20889,2600,dp
20886,2000,constructive algorithms|dp|math
20883,1900,dp|math|probabilities
20880,1400,greedy|sortings
20812,2500,binary search|brute force|data structures
20809,2100,constructive algorithms|dsu|graphs|greedy|trees
20806,1700,constructive algorithms|greedy|implementation
20803,1600,brute force|implementation|strings
20800,1400,implementation|math
20723,1100,brute force|implementation
20720,1000,brute force|strings
20652,2400,data structures|dfs and similar|trees
20649,2600,dp|math|probabilities
20646,2000,binary search|combinatorics|dp|math
20643,1900,brute force|combinatorics|dp
20640,1100,greedy|math
20572,2200,data structures|implementation
20569,1900,greedy|math
20566,1800,brute force|geometry|math
20563,1300,games|greedy|implementation
20560,1100,greedy|implementation|sortings
20492,2400,data structures
20489,2700,dp
20412,2200,games|implementation|math
20409,1800,binary search|implementation|math
20406,1500,brute force|dp
20403,1200,implementation
20400,800,implementation
20332,2100,dp|implementation
20329,2300,brute force|dfs and similar|graphs|implementation|shortest paths
20326,1800,greedy|strings
20323,1500,brute force|implementation
20320,1200,constructive algorithms|sortings
20252,2200,binary search|data structures|implementation|sortings
20249,2000,brute force|two pointers
20246,1600,data structures|dfs and similar|graphs|greedy|shortest paths
20243,1400,binary search|dp|sortings|two pointers
20240,1100,greedy
20163,1800,brute force|sortings
20160,1100,brute force|implementation
20092,3000,dfs and similar|dp|implementation|trees
20089,2700,bitmasks|math
20086,2000,dp|greedy|number theory
20083,1800,implementation|math
20080,1300,binary search|combinatorics|two pointers
20012,2000,brute force
20009,1900,geometry|ternary search|two pointers
20006,1600,greedy
20003,1500,implementation|strings
20000,1000,greedy
19932,2600,math
19929,2700,data structures|dp|geometry|math|sortings
19852,2600,dp|math|probabilities
19849,2300,binary search|greedy|implementation
19846,2000,binary search|geometry
19843,1400,math|number theory
19840,800,implementation
19692,2400,binary search|data structures|dfs and similar|dp|sortings
19689,1600,brute force|dfs and similar|graphs
19686,1600,brute force|constructive algorithms|greedy
19683,1300,greedy|math
19680,900,constructive algorithms|greedy|sortings
19621,1800,dp|hashing|strings
19618,2200,brute force|graphs
19615,2000,binary search|brute force|implementation|strings
19612,1400,greedy|implementation
19609,1500,constructive algorithms|greedy
19606,1700,greedy
19603,1100,implementation|strings
19600,800,implementation
19523,1600,bitmasks|brute force|dfs and similar
19520,900,implementation
19452,3000,data structures
19449,2700,data structures|dp|geometry|two pointers
19446,2200,dfs and similar|implementation
19443,2000,graphs|sortings
19440,1600,bitmasks
19372,2000,bitmasks|data structures
19369,2100,dfs and similar|graphs|greedy
19366,1800,dfs and similar|graphs|hashing|shortest paths
19363,1100,implementation|sortings
19360,1100,brute force|implementation
19298,1900,constructive algorithms
19295,2300,brute force|implementation
19292,2600,graphs|shortest paths
19289,2900,
19286,2000,geometry|implementation
19283,2700,binary search|bitmasks|data structures|math
19280,1300,greedy
19215,2600,data structures
19212,2800,dfs and similar|graphs|greedy
19123,1500,brute force|implementation
19120,1200,greedy|implementation|math
19052,2600,dp|graphs|shortest paths
19049,2900,data structures|implementation
19046,2100,dfs and similar|dp|greedy|trees
19043,1800,constructive algorithms
19040,1300,constructive algorithms|math
18972,2000,flows|graphs
18969,2000,dfs and similar|graphs|greedy|trees
18966,1600,binary search|number theory|two pointers
18963,1500,implementation|sortings
18960,1000,implementation
18883,1300,implementation|number theory
18880,800,brute force|implementation|strings
18812,2600,combinatorics|dp|implementation|math|number theory
18809,3000,graphs
18806,2700,data structures|string suffix structures|strings
18803,2000,dp|math|probabilities
18800,1600,number theory
18741,2000,constructive algorithms|greedy
18738,1600,constructive algorithms|divide and conquer|implementation
18735,1800,dp
18732,1600,implementation
18729,1600,implementation
18726,1300,dp|implementation
18723,1000,sortings
18720,1200,implementation
18643,1400,binary search|brute force|math
18640,800,implementation|math
18572,3000,bitmasks|divide and conquer|dp
18569,2900,binary search|data structures|string suffix structures
18566,2600,constructive algorithms|divide and conquer|dp|graphs|shortest paths
18563,1900,bitmasks|combinatorics|dp|math
18560,1600,binary search|constructive algorithms|graphs|greedy
18492,2100,data structures|dfs and similar|dp|graphs|trees
18489,1600,brute force|geometry
18486,1600,binary search|sortings|two pointers
18483,1500,constructive algorithms|greedy
18480,800,brute force|greedy
18403,1300,binary search|implementation|math|number theory
18400,1000,greedy|sortings
18332,2600,combinatorics|dp|math|probabilities
18329,2100,dp|greedy|two pointers
18326,1900,combinatorics|graphs|math
18323,1700,binary search|data structures|graphs|shortest paths
18320,1500,brute force|two pointers
18252,1900,2-sat|dfs and similar|dsu|graphs
18249,2100,data structures
18246,2000,dp|hashing
18243,1400,brute force|implementation
18240,800,implementation
18163,1100,implementation
18160,1300,geometry
18092,2900,data structures|trees
18089,2100,constructive algorithms|greedy
18086,2400,data structures|implementation|math|matrices|number theory
18083,1900,greedy
18080,1400,math
18012,2100,math|number theory
18009,2200,bitmasks|dfs and similar|graphs|implementation
18006,1700,dp|matrices
18003,1600,binary search|greedy|number theory
18000,1100,constructive algorithms|greedy
17923,1500,bitmasks|implementation|two pointers
17920,1100,brute force|geometry|math
17852,3000,flows|geometry|graphs
17849,3000,geometry|graphs
17846,1900,combinatorics|math|number theory
17843,1900,data structures|dp|strings
17840,1700,data structures|expression parsing|implementation
17772,1900,dp|matrices
17769,1900,binary search|greedy|sortings|two pointers
17766,1800,implementation|math|number theory|sortings
17763,1300,data structures|implementation
17760,1200,brute force|implementation
17683,1300,implementation
17680,1000,implementation|math
17612,2400,data structures|two pointers
17609,2500,geometry|math
17606,2100,data structures
17603,1800,constructive algorithms|data structures
17600,1300,implementation|sortings
17532,2200,data structures
17529,1700,dfs and similar|dp|graphs|trees
17526,1600,brute force|dp|greedy
17523,1400,implementation
17520,1000,implementation|strings
17443,1100,implementation
17440,1100,brute force|constructive algorithms|implementation
17372,2800,data structures|dsu|trees
17369,2900,bitmasks|brute force|combinatorics|dfs and similar|math
17366,2600,divide and conquer|dp|expression parsing
17363,2100,brute force|math
17360,1200,brute force|dfs and similar|dsu|graphs
17292,2000,math|number theory
17289,1700,binary search|sortings|two pointers
17286,1800,greedy
17283,1700,dfs and similar|implementation
17280,1200,implementation|math
17212,2100,combinatorics|dp|number theory
17209,1900,greedy
17206,2100,brute force|implementation
17203,1300,greedy|math
17200,900,brute force|implementation
17123,1600,brute force|constructive algorithms|greedy|math
17120,800,brute force
17052,2700,data structures|hashing|strings
17049,2300,constructive algorithms|geometry
17046,2000,dp
17043,1900,combinatorics|dp
17040,1700,dfs and similar|greedy
16972,1500,dfs and similar|dp|trees
16969,2500,binary search|data structures|dsu
16966,2100,combinatorics|dp|math
16963,2300,bitmasks|hashing|implementation
16960,3000,flows|graphs
16726,2400,constructive algorithms|dsu|graphs|greedy
16723,2100,constructive algorithms|math
16720,1600,dp|math
16652,2100,binary search|data structures|dfs and similar|trees
16649,1200,implementation
16646,1900,dp|graphs|shortest paths
16643,1900,dfs and similar|dp
16640,900,strings
16578,1800,
16577,2300,
16576,1600,
16575,2100,
16574,1600,
16573,2100,
16572,2000,
16571,2000,
16569,2100,
16570,1800,
16569,2700,data structures
16568,2200,
16567,2100,
16566,1700,
16565,1900,
16564,1600,
16563,2000,greedy
16562,1800,greedy
16561,1600,greedy
16403,1400,brute force|greedy
16400,900,brute force|implementation
16332,2800,data structures|implementation|string suffix structures|two pointers
16329,2400,dp
16326,2000,math|probabilities
16323,1500,binary search|data structures
16320,1500,binary search|combinatorics|dp
16252,2300,greedy|sortings|two pointers
16249,1700,geometry|implementation|math
16246,1400,greedy|sortings
16243,1300,brute force|implementation
16240,1200,brute force|implementation
16163,1700,brute force
16160,800,binary search|bitmasks|brute force|greedy|implementation|strings
16092,2600,binary search|combinatorics
16089,2600,bitmasks|brute force|dp
16086,2000,dp
16083,1800,math|ternary search
16080,1700,constructive algorithms|dp|math
16012,2400,implementation|math|number theory|ternary search
16009,1800,binary search|brute force|expression parsing|implementation
16006,1800,brute force|implementation
16003,800,implementation|math
16000,2400,brute force|data structures
15923,1900,geometry
15920,900,brute force|constructive algorithms|implementation|number theory
15852,2400,binary search|data structures|sortings
15849,2700,constructive algorithms
15846,2400,binary search|geometry
15843,1400,shortest paths
15840,1700,implementation|math
15763,1400,math
15760,1600,constructive algorithms|games|math
15692,2600,dsu|graphs|shortest paths
15689,2800,data structures|greedy|hashing|strings
15686,2200,constructive algorithms|divide and conquer|geometry|sortings|trees
15683,2000,dfs and similar|graphs
15680,1100,greedy|strings
15612,2000,data structures|dsu|graphs
15609,1900,geometry|math|sortings
15606,1800,expression parsing|implementation
15603,1300,data structures|implementation|math
15600,1000,binary search|brute force|math
15523,1200,math
15520,900,implementation|math
15452,2900,brute force|math|matrices
15449,2900,data structures
15446,2400,constructive algorithms|greedy|math|matrices
15443,2000,brute force
15440,1700,constructive algorithms|graphs|trees
15363,1100,brute force|implementation
15360,1300,binary search|brute force|implementation
15292,2200,binary search|data structures|trees
15289,2700,graphs|greedy
15286,1900,data structures|dfs and similar|trees
15283,1700,greedy
15280,1500,dp
15212,2100,data structures|dsu|graphs|hashing|sortings
15209,1900,two pointers
15206,1500,dfs and similar
15203,1800,geometry
15200,1100,greedy|math
15123,1300,brute force|math
15120,1300,brute force|dp
15061,1800,*special|expression parsing|implementation
15058,1600,*special|implementation
15055,1400,*special|implementation
15052,1400,*special|implementation
15049,1100,*special|implementation
15046,1400,*special|implementation|math
15043,1300,*special|implementation
15040,1100,*special
14972,2900,data structures|greedy
14969,2800,data structures
14966,2000,dfs and similar|dsu
14963,1800,dp|shortest paths
14960,1500,greedy
14883,1200,greedy|sortings
14880,1100,implementation|strings
14812,3000,binary search|data structures
14809,2600,math|number theory
14806,2500,dp
14803,1800,math|ternary search
14800,1300,math
14652,2900,greedy
14649,2700,dp|greedy|probabilities
14646,2200,dfs and similar
14643,1700,brute force|geometry
14640,1700,constructive algorithms|math
14572,1800,dp
14569,1400,brute force|hashing|implementation|math|strings
14566,2000,data structures|greedy
14563,1000,implementation
14560,2200,geometry|graphs|implementation|shortest paths
14483,1300,binary search|brute force
14480,800,brute force|geometry|implementation
14415,1200,constructive algorithms|implementation|math
14412,1800,binary search|dp|two pointers
14409,1900,greedy|strings
14406,1400,dp
14403,2300,math|number theory
14400,1800,implementation
14258,2500,
14257,2200,dp|sortings|strings
14256,1800,
14255,2300,
14254,2000,
14253,1900,
14252,2100,
14251,1900,
14250,1500,
14249,2000,
14248,1900,
14247,1600,
14246,1800,
14245,1600,
14244,1600,
14243,1100,greedy
14242,1000,greedy
14241,1000,
14180,2600,matrices|strings
14179,2400,strings
14177,2300,
14176,1800,
14174,1900,binary search
14173,1700,binary search
14171,1500,data structures
14170,1200,brute force
14168,1500,brute force|dfs and similar|dsu|graphs
14167,1500,dfs and similar|dsu|graphs
14165,1200,number theory
14164,1000,number theory
14162,800,implementation
14161,800,implementation
14092,3100,data structures|dfs and similar|trees
14089,2500,dp
14086,2000,combinatorics|constructive algorithms
14083,1700,dp
14080,1200,greedy|sortings
14015,3000,data structures|graphs|implementation|shortest paths
14012,2600,brute force|dp|geometry|greedy
14009,2400,brute force|dp|math|probabilities
14006,1600,greedy|implementation|sortings|two pointers
14003,1400,implementation
14000,1400,brute force|implementation
13926,1800,data structures|greedy
13923,1400,dp|greedy|implementation
13920,1100,math
13852,2600,data structures|sortings
13849,2500,constructive algorithms|graphs|greedy|implementation
13846,1900,brute force|dp
13843,1800,dfs and similar|shortest paths
13840,1300,implementation|math
13772,2200,*special|dfs and similar|expression parsing
13769,1500,*special|number theory
13766,1500,*special|implementation|sortings
13763,1200,*special|implementation|number theory
13760,800,*special|brute force|implementation
13701,1700,*special|implementation
13698,1600,*special
13695,1600,*special|brute force|implementation|number theory
13692,2000,*special
13689,1300,*special|brute force
13686,2000,*special|implementation
13683,1300,*special|combinatorics
13680,1200,*special|constructive algorithms
13523,1100,greedy
13520,800,sortings
13443,1700,implementation|strings
13440,900,implementation|math
13372,2900,dfs and similar|graphs|math|matrices
13369,3000,data structures|divide and conquer|graph matchings|graphs|greedy
13366,2300,games|math
13363,1800,dp|math|probabilities
13360,1600,implementation|math
13292,1500,dp|math|matrices
13289,2500,dp|graph matchings|greedy|sortings|two pointers
13286,1500,greedy|math|sortings
13283,2100,geometry|sortings
13280,1100,binary search|implementation|sortings
13212,2200,bitmasks|brute force|dfs and similar|dp
13209,2100,data structures|dsu|trees
13206,1600,binary search|brute force|dp|math|strings|two pointers
13203,1500,binary search|implementation
13200,1000,implementation
13132,3100,
13129,3100,binary search|brute force
13126,2400,flows|graphs
13123,2000,two pointers
13120,1700,dfs and similar|graphs
13052,2800,data structures|dfs and similar|dp|strings|trees
13049,2900,brute force
13046,2100,sortings|two pointers
13043,2000,binary search
13040,1700,dp
12987,1800,*special
12984,2000,*special
12981,1800,*special
12978,2000,*special
12975,1800,*special
12972,1800,*special
12969,1900,*special
12966,1800,*special
12963,1800,*special
12960,1100,*special|implementation
12892,2500,brute force|dp
12889,1800,dfs and similar|dp|trees
12886,2400,divide and conquer
12883,1700,constructive algorithms|greedy|sortings
12880,1300,binary search|brute force|greedy|two pointers
12812,2400,binary search|data structures|sortings
12809,2300,dfs and similar|dsu|graphs|sortings
12806,1700,implementation|math|sortings
12803,1100,greedy|sortings
12800,900,greedy|sortings
12732,1700,*special|data structures|greedy|sortings
12729,1500,*special|brute force|dp|strings
12726,1400,*special|binary search|brute force|data structures|strings
12723,1100,*special|greedy|sortings
12720,1400,*special|greedy|implementation
12652,1900,*special|dp|sortings
12649,1300,*special|brute force|number theory
12646,1400,*special|data structures|implementation
12643,1100,*special|greedy|implementation
12640,800,*special|implementation
12563,1000,geometry|sortings
12560,800,brute force
12492,3000,brute force|dp
12489,2500,combinatorics|graphs
12486,2000,combinatorics|dp
12483,1600,constructive algorithms|data structures|implementation
12480,1700,brute force
12403,1100,greedy|sortings
12400,800,brute force
12332,3000,geometry
12329,2400,games|math
12326,2300,graphs|hashing|sortings
12323,1600,math|number theory
12320,1600,greedy
12252,2100,*special
12249,2000,*special
12246,2200,*special
12243,1800,*special
12240,1600,*special
12172,2500,bitmasks|dp|graphs|trees
12169,2600,brute force
12166,1400,combinatorics
12163,1300,binary search|implementation
12160,900,implementation
12083,1200,implementation|strings
12080,800,implementation|math
12012,3000,binary search|data structures|divide and conquer|trees
12009,2600,dp|strings
12006,2200,data structures|math|probabilities
12003,1600,combinatorics|dfs and similar|graphs|math
12000,1400,games|math|number theory
11932,2300,string suffix structures|strings
11929,1900,dp
11926,1500,greedy|math|sortings
11923,1600,implementation
11920,900,greedy|implementation|sortings
11852,1900,dp
11849,1800,dp|games|math|probabilities
11846,1700,constructive algorithms|greedy
11843,1500,implementation|math
11840,800,constructive algorithms|implementation|math
11763,2500,binary search|graphs|matrices
11760,1300,implementation|strings
11683,1300,brute force|implementation
11680,800,implementation
11612,2400,data structures
11609,2900,combinatorics|data structures|implementation
11606,2100,combinatorics|dp|math
11603,1800,constructive algorithms
11600,1200,greedy|implementation
11532,2200,data structures|greedy
11529,1900,data structures|dfs and similar|graphs|shortest paths
11526,1500,implementation|strings
11523,1300,implementation
11520,800,implementation
11443,1200,implementation|strings
11440,1000,brute force|math
11372,3000,geometry
11369,2600,games
11366,2300,brute force|dp
11363,1800,constructive algorithms|greedy|implementation
11360,1600,brute force|math
11292,2300,constructive algorithms|dp|dsu|graphs
11289,2300,graphs|shortest paths
11286,1800,constructive algorithms|greedy|sortings
11283,1400,geometry|math
